"id","object","sdh_knuckle_joint","sdh_finger_12_joint","sdh_finger_13_joint","sdh_finger_22_joint","sdh_finger_23_joint","sdh_thumb_2_joint","sdh_thumb_3_joint","direction","qw","qx","qy","qz","pos-x","pos-y","pos-z","eps_l1","vol_l1","indicee"
"247","mildessa","0.755","0.0122036994991","0.0860000040848","-0.658796312814","1.25000002026","-0.967796317712","1.49300002528","TOP","-4.33392314711e-17","0.0219499429196","0.720479378791","-0.693128894753","-17.1207809447","250.520090202","-14.8666681919","0.015616391","0.000141181","1483"
"248","mildessa","0.0","-0.0657963042057","-4.87286577369e-16","-0.563796311561","1.10200001649","-0.967796317712","1.49300002528","TOP","-4.09314963894e-17","0.0219499429196","0.720479378791","-0.693128894753","-17.1207809447","250.520090202","-14.8666681919","0.010653242","0.000049053","1484"
"249","mildessa","0.0","-0.555796311181","0.658000011696","-0.603796310202","0.783000014373","-0.367796308771","0.523000008543","SIDE","-8.38585265979e-17","-0.305377914303","-0.0354735277307","0.951570259249","101.834118321","87.4605905656","-145.470156636","0.009062582","0.000046229","1486"
"250","mildessa","0.755","0.24420370074","0.0540000025649","-0.238796305903","0.830000013346","-1.11279631808","1.33600002108","TOP","0.437604024668","0.487888963464","0.615605226195","-0.437604024668","2.06792708522","264.06452664","-4.44913993643","0.008263262","0.000067403","1497"
"251","mildessa","0.0","-0.952796316999","1.3700000227","-1.17179631762","0.956000016071","0.182203701054","0.0","TOP","0.724895414086","0.683376169797","-0.0867389715852","-2.58451263127e-16","-23.0118094802","259.712151434","13.8612352251","0.003394940","0.000026403","1499"
"252","mildessa","0.0","-0.602796310154","0.762000013376","-0.570796308634","0.765000013518","-0.358796308344","0.598000012105","SIDE","-2.85686871778e-17","0.526253723557","-0.0198416751797","0.850096068905","-159.970136726","102.995444425","-76.9406170937","0.004855208","0.000019502","1502"
"253","mildessa","0.0","-1.15579632012","1.57079632679","-0.98079631507","1.57079632679","-0.546796310754","1.42100002186","SIDE","4.37298608755e-16","-0.446495531629","0.000447244468865","0.894785751009","121.999661761","98.6146577207","-90.3707121488","0.004277642","0.000022093","1507"
"254","mildessa","0.755","-0.933796316097","1.51879632758","0.249203700977","-3.25370792568e-16","-0.670796310124","1.3870000235","TOP","0.480625203494","0.59434743038","0.429825498932","-0.480625203494","-18.8776149577","255.632027106","-9.44473323888","0.006439562","0.000057100","1513"
"255","mildessa","0.0","1.03220371209","1.57079632679","-0.853796315557","1.48200002476","-0.583796309252","1.3090000198","TOP","-0.491982853732","-0.400472443331","0.59626132308","-0.491982853732","-13.8379030405","254.500339485","5.78865513742","0.000724175","0.000058355","1517"
"256","mildessa","0.0","-1.57079632679","1.57079632679","-1.06579631911","1.57079632679","-0.474796307334","1.29400002235","SIDE","0.983093665512","0.0287750582634","0.180828208121","-1.90572009543e-16","-58.7062296048","84.6546573968","-142.836956908","0.001968361","0.000021242","1526"
"257","mildessa","0.0","-0.610796310534","0.725000011618","-0.593796309727","0.818000012776","-0.359796308391","0.58000001125","SIDE","9.55969164056e-17","0.889165189829","-0.0284942737239","0.45669830475","-145.146522831","102.026447408","105.646789935","0.000826620","0.000034120","1529"
